,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type,lnglat
3181,ROOFTOP,"872 Pacific St #1FL, Brooklyn, NY 11238, USA",EiwxRkwsIDg3MiBQYWNpZmljIFN0LCBCcm9va2x5biwgTlkgMTEyMzgsIFVTQSIfGh0KFgoUChIJzZJMdqRbwokRVgIs8HJJ5p4SAzFGTA,872  PACIFIC STREET 1FL BROOKLYN NY 11238,40.6803684,-73.9654452,1,11238,OK,subpremise,"[-73.9654451999999, 40.6803684]"
3182,ROOFTOP,"683 Dean St G1, Brooklyn, NY 11238, USA",EihHMSwgNjgzIERlYW4gU3QsIEJyb29rbHluLCBOWSAxMTIzOCwgVVNBIh4aHAoWChQKEgnZmJBDpFvCiRGnQvgkSHk1qRICRzE,683 DEAN STREET G1 BROOKLYN NY 11238,40.6801958,-73.9670704,1,11238,OK,subpremise,"[-73.9670704, 40.6801958]"
3183,ROOFTOP,"936 Pacific St, Brooklyn, NY 11238, USA",ChIJbzYXs6NbwokRHonsWERnzT8,"936  PACIFIC STREET 3 BROOKLYN, NY 11238",40.679687,-73.9626049,2,11238,OK,premise,"[-73.9626049, 40.679687]"
3184,ROOFTOP,"577 Vanderbilt Ave #3L, Brooklyn, NY 11238, USA",Ei8zTCwgNTc3IFZhbmRlcmJpbHQgQXZlLCBCcm9va2x5biwgTlkgMTEyMzgsIFVTQSIeGhwKFgoUChIJKfaERaRbwokRucF7HPNB2SsSAjNM,577 VANDERBILT AVE 3L BROOKLYN 11238,40.68043,-73.967541,1,11238,OK,subpremise,"[-73.967541, 40.68043]"
3185,ROOFTOP,"849 Pacific St 3RD FLR, Brooklyn, NY 11238, USA",EjAzUkQgRkxSLCA4NDkgUGFjaWZpYyBTdCwgQnJvb2tseW4sIE5ZIDExMjM4LCBVU0EiIxohChYKFAoSCUXNWvSkW8KJESKWvchvuYo9EgczUkQgRkxS,849  PACIFIC STREET 3RD FLR Brooklyn NY 11238,40.6810494,-73.9672311,1,11238,OK,subpremise,"[-73.9672310999999, 40.6810494]"
3186,ROOFTOP,"581 Vanderbilt Ave #2R, Brooklyn, NY 11238, USA",Ei8yUiwgNTgxIFZhbmRlcmJpbHQgQXZlLCBCcm9va2x5biwgTlkgMTEyMzgsIFVTQSIeGhwKFgoUChIJKcuvSKRbwokRDrQRWjToApgSAjJS,581  VANDERBILT AVENUE APT 2R BROOKLYN NY 11238,40.6803377,-73.9675911,1,11238,OK,subpremise,"[-73.9675910999999, 40.6803377]"
3187,ROOFTOP,"875 Pacific St, Brooklyn, NY 11238, USA",ChIJWaPTfKRbwokR7GGF0B8-D_8,875  PACIFIC STREET 3 Brooklyn NY 11238,40.680843,-73.966092,2,11238,OK,street_address,"[-73.966092, 40.680843]"
3188,ROOFTOP,"918 Pacific St #4, Brooklyn, NY 11238, USA",Eio0LCA5MTggUGFjaWZpYyBTdCwgQnJvb2tseW4sIE5ZIDExMjM4LCBVU0EiHRobChYKFAoSCYGTXrCjW8KJEej1ZyJVimojEgE0,918 PACIFIC STREET APT 4 BROOKLYN 11238,40.679825,-73.9632363,1,11238,OK,subpremise,"[-73.9632362999999, 40.679825]"
3189,ROOFTOP,"596 Washington Ave #3B, Brooklyn, NY 11238, USA",Ei8zQiwgNTk2IFdhc2hpbmd0b24gQXZlLCBCcm9va2x5biwgTlkgMTEyMzgsIFVTQSIeGhwKFgoUChIJWbzBeqNbwokR6zl573E5ZIsSAjNC,596 WASHINGTON AVENUE  NUM 3B BROOKLYN NY 11238,40.6814779,-73.9647138,1,11238,OK,subpremise,"[-73.9647138, 40.6814779]"
3190,ROOFTOP,"579 Vanderbilt Ave, Brooklyn, NY 11238, USA",ChIJT8phT6RbwokRrVjKwdpUE5M,579  VANDERBILT AVENUE 1 Brooklyn NY 11238,40.6804152,-73.9675925,2,11238,OK,premise,"[-73.9675925, 40.6804152]"
3191,ROOFTOP,"918 Pacific St, Brooklyn, NY 11238, USA",ChIJgZNesKNbwokR6PVnIlWKaiM,918  PACIFIC STREET 4 Brooklyn NY 11238,40.679825,-73.9632363,1,11238,OK,premise,"[-73.9632362999999, 40.679825]"
3192,ROOFTOP,"895 Pacific St #3A, Brooklyn, NY 11238, USA",EiszQSwgODk1IFBhY2lmaWMgU3QsIEJyb29rbHluLCBOWSAxMTIzOCwgVVNBIh4aHAoWChQKEgnlwr2Ao1vCiRHWS1uTitmlBRICM0E,895 PACIFIC ST 3A BROOKLYN 11238,40.680674,-73.965306,1,11238,OK,subpremise,"[-73.965306, 40.680674]"
3193,ROOFTOP,"865 Pacific St, Brooklyn, NY 11238, USA",ChIJ_bnzYKRbwokRg5NZcqrHPYM,865  PACIFIC STREET 2 BROOKLYN NY 11238,40.6809153,-73.9665712,1,11238,OK,premise,"[-73.9665711999999, 40.6809153]"
3194,ROOFTOP,"785 Dean St, Brooklyn, NY 11238, USA",ChIJyefzv6NbwokRDD3IkiH-rm8,"785  DEAN STREET 1 BROOKLYN, NY 11238",40.6794782,-73.9637873,2,11238,OK,premise,"[-73.9637872999999, 40.6794782]"
3195,ROOFTOP,"936 Atlantic Ave, Brooklyn, NY 11234, USA",ChIJ5xOx2LJbwokRuwgorV7jliU,936 ATLANTIC AVENUE 1 BROOKLYN NY 11238,40.680263,-73.962178,1,11234,OK,"beauty_salon,establishment,hair_care,point_of_interest","[-73.962178, 40.680263]"
3196,ROOFTOP,"972 Atlantic Ave, Brooklyn, NY 11238, USA",ChIJoWCRVaJbwokRerM9tf2w1JY,972 ATLANTIC AVE  BROOKLYN 11238,40.6804008,-73.9620539,1,11238,OK,premise,"[-73.9620539, 40.6804008]"
3197,ROOFTOP,"931 Pacific St, Brooklyn, NY 11238, USA",ChIJp647pKNbwokRROWkCQTwVFs,931 PACIFIC STREET 3-L Brooklyn NY 11238,40.680283,-73.96341,2,11238,OK,street_address,"[-73.96341, 40.680283]"
3198,ROOFTOP,"944 Pacific St, Brooklyn, NY 11238, USA",ChIJmfDzTKJbwokRXUa4gdPudUw,944 PACIFIC STREET Brooklyn NY 11238,40.6796499,-73.9623509,1,11238,OK,premise,"[-73.9623508999999, 40.6796499]"
3199,ROOFTOP,"745 Dean St, Brooklyn, NY 11238, USA",ChIJX7sIdaRbwokRJ3XD4rihxT0,"745  DEAN STREET B Brooklyn, NY 11238",40.6798468,-73.9654977,1,11238,OK,premise,"[-73.9654977, 40.6798468]"
3200,ROOFTOP,"849 Pacific St #3, Brooklyn, NY 11238, USA",EiozLCA4NDkgUGFjaWZpYyBTdCwgQnJvb2tseW4sIE5ZIDExMjM4LCBVU0EiHRobChYKFAoSCUXNWvSkW8KJESKWvchvuYo9EgEz,849 PACIFIC STREET APT3 BROOKLYN NY 11238,40.6810494,-73.9672311,1,11238,OK,subpremise,"[-73.9672310999999, 40.6810494]"
3201,ROOFTOP,"35 Underhill Ave, Brooklyn, NY 11238, USA",ChIJpcMLjqNbwokRThJWxDvr1Fo,35  UNDERHILL AVENUE B2G Brooklyn NY 11238,40.6798566,-73.9646827,1,11238,OK,premise,"[-73.9646827, 40.6798566]"
3202,ROOFTOP,"630 Washington Ave #5B, Brooklyn, NY 11238, USA",Ei81QiwgNjMwIFdhc2hpbmd0b24gQXZlLCBCcm9va2x5biwgTlkgMTEyMzgsIFVTQSIeGhwKFgoUChIJ0STtkqNbwokREQbWSHhXgLcSAjVC,630 WASHINGTON AVE 5B BROOKLYN 11238,40.6796629,-73.9644072,1,11238,OK,subpremise,"[-73.9644072, 40.6796629]"
3203,ROOFTOP,"827 Dean St, Brooklyn, NY 11238, USA",ChIJp-aZyqNbwokRRSsjPBu8B1E,827 DEAN ST 3 BROOKLYN 11238,40.6792521,-73.9625361,2,11238,OK,premise,"[-73.9625361, 40.6792521]"
3204,ROOFTOP,"12 Underhill Ave #2R, Brooklyn, NY 11238, USA",Ei0yUiwgMTIgVW5kZXJoaWxsIEF2ZSwgQnJvb2tseW4sIE5ZIDExMjM4LCBVU0EiHhocChYKFAoSCRmBUYKjW8KJERO05WWNpwG6EgIyUg,12 UNDERHILL AVENUE APT 2R BROOKLYN NY 11238,40.6807167,-73.9648893,1,11238,OK,subpremise,"[-73.9648893, 40.6807167]"
3205,ROOFTOP,"721 Dean St, Brooklyn, NY 11238, USA",ChIJw0HqbaRbwokRErE5waeDVUU,721 DEAN ST  BROOKLYN 11238,40.680046,-73.966192,1,11238,OK,street_address,"[-73.9661919999999, 40.680046]"
3206,ROOFTOP,"885 Pacific St, Brooklyn, NY 11238, USA",ChIJJxWafqRbwokRCKMndLKC5-0,885 PACIFIC STREET BROOKLYN NY 11238,40.680759,-73.965698,1,11238,OK,street_address,"[-73.965698, 40.6807589999999]"
3207,ROOFTOP,"887 Pacific St, Brooklyn, NY 11238, USA",ChIJq0-jfqRbwokRRwpxGTk-cGk,887 PACIFIC STREET 3 BROOKLYN NY 11238,40.6807095,-73.9656819,2,11238,OK,premise,"[-73.9656818999999, 40.6807095]"
3208,ROOFTOP,"721 Dean St, Brooklyn, NY 11238, USA",ChIJw0HqbaRbwokRErE5waeDVUU,721 DEAN STREET  NUM 2  BKLYN  NY 11238,40.680046,-73.966192,1,11238,OK,street_address,"[-73.9661919999999, 40.680046]"
3209,ROOFTOP,"940 Atlantic Ave, Brooklyn, NY 11238, USA",ChIJRcnCp6NbwokRXISTkcZgKUc,940 ATLANTIC AVENUE 2 BROOKLYN NY 11238,40.6806412,-73.9632019,2,11238,OK,street_address,"[-73.9632019, 40.6806412]"
3210,ROOFTOP,"731 Dean St, Brooklyn, NY 11238, USA",ChIJSV81cqRbwokRNKxZZ_3P7BE,731 DEAN STREET 2 BROOKLYN NY 11238,40.679995,-73.9659269,2,11238,OK,street_address,"[-73.9659269, 40.679995]"
3211,ROOFTOP,"735 Dean St APT 1B, Brooklyn, NY 11238, USA",ChIJd1b2c6RbwokRvM9-MwBk5pI,735 DEAN STREET APT1A BROOKLYN NY 11238,40.6799973,-73.9657498,1,11238,OK,subpremise,"[-73.9657498, 40.6799973]"
3212,ROOFTOP,"891 Pacific St #4R, Brooklyn, NY 11238, USA",Eis0UiwgODkxIFBhY2lmaWMgU3QsIEJyb29rbHluLCBOWSAxMTIzOCwgVVNBIh4aHAoWChQKEgmNvcB-pFvCiRGcTGVUVuWaMBICNFI,891 PACIFIC STREET 4R BROOKLYN NY 11238,40.6806708,-73.9655285,1,11238,OK,subpremise,"[-73.9655284999999, 40.6806708]"
3213,ROOFTOP,"928 Pacific St #2, Brooklyn, NY 11238, USA",EioyLCA5MjggUGFjaWZpYyBTdCwgQnJvb2tseW4sIE5ZIDExMjM4LCBVU0EiHRobChYKFAoSCY9c1LOjW8KJEXm-0vUo-TrbEgEy,928  PACIFIC STREET APT 2 BROOKLYN 11238,40.6797743,-73.9628116,1,11238,OK,subpremise,"[-73.9628116, 40.6797743]"
3214,ROOFTOP,"35 Underhill Ave #2B, Brooklyn, NY 11238, USA",Ei0yQiwgMzUgVW5kZXJoaWxsIEF2ZSwgQnJvb2tseW4sIE5ZIDExMjM4LCBVU0EiHhocChYKFAoSCaXDC46jW8KJEU4SVsQ769RaEgIyQg,35 UNDERHILL AVENUE 2B BROOKLYN NY 11238,40.6798566,-73.9646827,1,11238,OK,subpremise,"[-73.9646827, 40.6798566]"
3215,ROOFTOP,"41 Underhill Ave #2A, Brooklyn, NY 11238, USA",Ei0yQSwgNDEgVW5kZXJoaWxsIEF2ZSwgQnJvb2tseW4sIE5ZIDExMjM4LCBVU0EiHhocChYKFAoSCbnWdY2jW8KJEaC1Q2RMxd4sEgIyQQ,41 UNDERHILL AVENUE 2A BROOKLYN NY 11238,40.6797312,-73.9647516,1,11238,OK,subpremise,"[-73.9647516, 40.6797312]"
3216,ROOFTOP,"829 Dean St, Brooklyn, NY 11238, USA",ChIJ-wmwyqNbwokR_ETidmWek5U,829 DEAN STREET BROOKLYN NY 11238,40.679207,-73.9624901,1,11238,OK,premise,"[-73.9624901, 40.679207]"
3217,ROOFTOP,"934 Pacific St, Brooklyn, NY 11238, USA",ChIJ5wOws6NbwokRGSvQrSwGUGA,934 PACIFIC STREET BROOKLYN NY 11238,40.6797326,-73.9626513,1,11238,OK,premise,"[-73.9626513, 40.6797326]"
3218,ROOFTOP,"829 Dean St, Brooklyn, NY 11238, USA",ChIJ-wmwyqNbwokR_ETidmWek5U,829 DEAN ST BROOKLYN NY 11238,40.679207,-73.9624901,1,11238,OK,premise,"[-73.9624901, 40.679207]"
3219,ROOFTOP,"933A Pacific St #3, Brooklyn, NY 11238, USA",EiszLCA5MzNBIFBhY2lmaWMgU3QsIEJyb29rbHluLCBOWSAxMTIzOCwgVVNBIh0aGwoWChQKEgkROgClo1vCiRGniClTfPYQCBIBMw,933 A PACIFIC STREET APT 3 BKLYN NY 11238,40.6801621,-73.963347,1,11238,OK,subpremise,"[-73.963347, 40.6801621]"
3220,ROOFTOP,"630 Washington Ave, Brooklyn, NY 11238, USA",ChIJ0STtkqNbwokREQbWSHhXgLc,630 WASHINGTON AVENUE BROOKLYN NY 11238,40.6796629,-73.9644072,1,11238,OK,premise,"[-73.9644072, 40.6796629]"
3221,ROOFTOP,"589 Washington Ave, Brooklyn, NY 11238, USA",ChIJxwbGl6NbwokRm5bySA1ziA0,589 WASHINGTON AVENUE BROOKLYN NY 11238,40.6799921,-73.9639365,1,11238,OK,premise,"[-73.9639365, 40.6799921]"
3222,ROOFTOP,"935 Pacific St, Brooklyn, NY 11238, USA",ChIJu1kEr6NbwokRf_vr2WlgAlE,935 PACIFIC STREET 501 BROOKLYN NY 11238,40.6801983,-73.9631445,2,11238,OK,premise,"[-73.9631445, 40.6801983]"
3223,ROOFTOP,"20 Underhill Ave, Brooklyn, NY 11238, USA",ChIJFVBthKNbwokRkEl-5AREIYw,20 UNDERHILL AVENUE BROOKLYN 11238,40.6805188,-73.9649238,1,11238,OK,premise,"[-73.9649238, 40.6805188]"
3224,ROOFTOP,"35 Underhill Ave, Brooklyn, NY 11238, USA",ChIJpcMLjqNbwokRThJWxDvr1Fo,35 UNDERHILL ROAD BROOKLYN NY 11238,40.6798566,-73.9646827,1,11238,OK,premise,"[-73.9646827, 40.6798566]"
3225,ROOFTOP,"727 Dean St #2F, Brooklyn, NY 11238, USA",EigyRiwgNzI3IERlYW4gU3QsIEJyb29rbHluLCBOWSAxMTIzOCwgVVNBIh4aHAoWChQKEgl7JT5ypFvCiREKIxDX5SEJmBICMkY,727 DEAN ST 2F NEW YORK NY 11238,40.680019,-73.966012,1,11238,OK,subpremise,"[-73.9660119999999, 40.680019]"
3226,ROOFTOP,"35 Underhill Ave, Brooklyn, NY 11238, USA",ChIJpcMLjqNbwokRThJWxDvr1Fo,35 UNDERHILL AVE A2C BROOKLYN NY 11238,40.6798566,-73.9646827,1,11238,OK,premise,"[-73.9646827, 40.6798566]"
3227,RANGE_INTERPOLATED,"19 Underhill Ave, Brooklyn, NY 11238, USA",EikxOSBVbmRlcmhpbGwgQXZlLCBCcm9va2x5biwgTlkgMTEyMzgsIFVTQSIaEhgKFAoSCWFC9p2jW8KJEb5Kdxms4I3AEBM,19 UNDERHILL AVE BROOKLYN NY 11238,40.6804989,-73.9647341,1,11238,OK,street_address,"[-73.9647341, 40.6804989]"
3228,ROOFTOP,"856 Pacific St, Brooklyn, NY 11238, USA",ChIJXe3SaKRbwokRo30D6DVV1mc,856 PACIFIC ST  BROOKLYN NY 11238,40.6802721,-73.9665194,1,11238,OK,premise,"[-73.9665194, 40.6802721]"
3229,ROOFTOP,"918 Pacific St, Brooklyn, NY 11238, USA",ChIJgZNesKNbwokR6PVnIlWKaiM,918 PACIFIC STREET 2 BROOKLYN NY 11238,40.679825,-73.9632363,1,11238,OK,premise,"[-73.9632362999999, 40.679825]"
3230,ROOFTOP,"577 Washington Ave, Brooklyn, NY 11238, USA",ChIJySsYn6NbwokRJJgrp9_Uj2Y,577 WASHINGTON AVENUE BROOKLYN  NY 11238,40.6805075,-73.9640284,1,11238,OK,premise,"[-73.9640284, 40.6805075]"
3231,ROOFTOP,"936 Pacific St, Brooklyn, NY 11238, USA",ChIJbzYXs6NbwokRHonsWERnzT8,936 PACIFIC ST 2 BROOKLYN NY 11238,40.679687,-73.9626049,1,11238,OK,premise,"[-73.9626049, 40.679687]"
3232,ROOFTOP,"475 St Marks Ave #3A, Brooklyn, NY 11238, USA",Ei0zQSwgNDc1IFN0IE1hcmtzIEF2ZSwgQnJvb2tseW4sIE5ZIDExMjM4LCBVU0EiHhocChYKFAoSCcWf6USfW8KJEdvXD3i0x2POEgIzQQ,475  ST MARKS AVENUE 3A Brooklyn NY 11238,40.6766768,-73.9586215,1,11238,OK,subpremise,"[-73.9586214999999, 40.6766768]"
3233,ROOFTOP,"675 Classon Ave #1F, Brooklyn, NY 11238, USA",EiwxRiwgNjc1IENsYXNzb24gQXZlLCBCcm9va2x5biwgTlkgMTEyMzgsIFVTQSIeGhwKFgoUChIJuYMJUZ9bwokRCZ5MN-XhP-0SAjFG,675  CLASSON AVENUE 1F Brooklyn NY 11238,40.6771445,-73.9590577,1,11238,OK,subpremise,"[-73.9590577, 40.6771445]"
3234,ROOFTOP,"1104 Dean St, Brooklyn, NY 11216, USA",ChIJlQ_K_5tbwokR95M80iw9hHk,1104 DEAN ST 2 BROOKLYN 11216,40.676902,-73.9535269,2,11216,OK,street_address,"[-73.9535269, 40.676902]"
3235,ROOFTOP,"1052 Dean St, Brooklyn, NY 11216, USA",ChIJw4GdNplbwokRvmTXMCksU0s,1052 DEAN STREET 1 Brooklyn NY 11216,40.67733,-73.955327,1,11216,OK,street_address,"[-73.955327, 40.67733]"
3236,ROOFTOP,"655 Classon Ave, Brooklyn, NY 11238, USA",ChIJJ3I7rphbwokRZzykO9mAI_s,655 CLASSON AVENUE 5 Brooklyn NY 11238,40.6779103,-73.9587363,1,11238,OK,premise,"[-73.9587363, 40.6779103]"
3237,ROOFTOP,"665 Classon Ave #4A, Brooklyn, NY 11238, USA",Eiw0QSwgNjY1IENsYXNzb24gQXZlLCBCcm9va2x5biwgTlkgMTEyMzgsIFVTQSIeGhwKFgoUChIJ5_MgrZhbwokRDWPNe1qDf-8SAjRB,665  CLASSON AVENUE 4A Brooklyn NY 11238,40.6775821,-73.9588741,1,11238,OK,subpremise,"[-73.9588741, 40.6775821]"
3238,ROOFTOP,"475 St Marks Ave #8A, Brooklyn, NY 11238, USA",Ei04QSwgNDc1IFN0IE1hcmtzIEF2ZSwgQnJvb2tseW4sIE5ZIDExMjM4LCBVU0EiHhocChYKFAoSCcWf6USfW8KJEdvXD3i0x2POEgI4QQ,475  SAINT MARKS AVENUE 8A BROOKLYN NY 11238,40.6766768,-73.9586215,1,11238,OK,subpremise,"[-73.9586214999999, 40.6766768]"
3239,ROOFTOP,"1112 Dean St #5A, Brooklyn, NY 11216, USA",Eik1QSwgMTExMiBEZWFuIFN0LCBCcm9va2x5biwgTlkgMTEyMTYsIFVTQSIeGhwKFgoUChIJDzZp-ZtbwokRaIIzZ6TTjCkSAjVB,1112 DEAN STREET 5A BROOKLYN N.Y. 11216,40.6769646,-73.9531357,1,11216,OK,subpremise,"[-73.9531356999999, 40.6769646]"
3240,ROOFTOP,"1072 Dean St, Brooklyn, NY 11216, USA",ChIJa7trTJlbwokRps5iUJy2uJc,1072 DEAN ST 3 BROOKLYN 11216,40.677142,-73.954642,2,11216,OK,street_address,"[-73.9546419999999, 40.677142]"
3241,ROOFTOP,"1056 Dean St #3, Brooklyn, NY 11216, USA",EigzLCAxMDU2IERlYW4gU3QsIEJyb29rbHluLCBOWSAxMTIxNiwgVVNBIh0aGwoWChQKEgnLXt41mVvCiRG6KQC78EDU4RIBMw,1056  DEAN STREET APT 3 BROOKLYN NY 11216,40.677296,-73.955188,1,11216,OK,subpremise,"[-73.9551879999999, 40.677296]"
3242,ROOFTOP,"667 Classon Ave #1A, Brooklyn, NY 11238, USA",EiwxQSwgNjY3IENsYXNzb24gQXZlLCBCcm9va2x5biwgTlkgMTEyMzgsIFVTQSIeGhwKFgoUChIJpWRSUp9bwokRCG-b7KQrcNISAjFB,"667  CLASSON AVENUE 1A BROOKLYN, NY 11238",40.6773247,-73.9589659,1,11238,OK,subpremise,"[-73.9589659, 40.6773247]"
3243,ROOFTOP,"677 Classon Ave #3RF, Brooklyn, NY 11238, USA",Ei0zUkYsIDY3NyBDbGFzc29uIEF2ZSwgQnJvb2tseW4sIE5ZIDExMjM4LCBVU0EiHxodChYKFAoSCZMNulCfW8KJEdMfVQioSuH8EgMzUkY,677 CLASSON AVE 3RF BROOKLYN NY 11238,40.6770738,-73.9591036,1,11238,OK,subpremise,"[-73.9591035999999, 40.6770738]"
3244,ROOFTOP,"475 St Marks Ave #9E, Brooklyn, NY 11238, USA",Ei05RSwgNDc1IFN0IE1hcmtzIEF2ZSwgQnJvb2tseW4sIE5ZIDExMjM4LCBVU0EiHhocChYKFAoSCcWf6USfW8KJEdvXD3i0x2POEgI5RQ,475 SAINT MARKS AVENUE 9E Brooklyn NY 11238,40.6766768,-73.9586215,1,11238,OK,subpremise,"[-73.9586214999999, 40.6766768]"
3245,ROOFTOP,"675 Classon Ave #1RF, Brooklyn, NY 11238, USA",Ei0xUkYsIDY3NSBDbGFzc29uIEF2ZSwgQnJvb2tseW4sIE5ZIDExMjM4LCBVU0EiHxodChYKFAoSCbmDCVGfW8KJEQmeTDfl4T_tEgMxUkY,"675  CLASSON AVENUE 1RF BROOKLYN, NY 11238",40.6771445,-73.9590577,1,11238,OK,subpremise,"[-73.9590577, 40.6771445]"
3246,ROOFTOP,"677 Classon Ave #2RR, Brooklyn, NY 11238, USA",Ei0yUlIsIDY3NyBDbGFzc29uIEF2ZSwgQnJvb2tseW4sIE5ZIDExMjM4LCBVU0EiHxodChYKFAoSCZMNulCfW8KJEdMfVQioSuH8EgMyUlI,677 CLASSON AVENUE 2RR Brooklyn NY 11238,40.6770738,-73.9591036,1,11238,OK,subpremise,"[-73.9591035999999, 40.6770738]"
3247,ROOFTOP,"677 Classon Ave #1LF, Brooklyn, NY 11238, USA",Ei0xTEYsIDY3NyBDbGFzc29uIEF2ZSwgQnJvb2tseW4sIE5ZIDExMjM4LCBVU0EiHxodChYKFAoSCZMNulCfW8KJEdMfVQioSuH8EgMxTEY,677  CLASSON AVENUE 1LF Brooklyn NY 11238,40.6770738,-73.9591036,1,11238,OK,subpremise,"[-73.9591035999999, 40.6770738]"
3248,ROOFTOP,"1108 Dean St #2D, Brooklyn, NY 11216, USA",EikyRCwgMTEwOCBEZWFuIFN0LCBCcm9va2x5biwgTlkgMTEyMTYsIFVTQSIeGhwKFgoUChIJxRZT_ptbwokRudHi43lGGYgSAjJE,1108 DEAN ST 2D BROOKLYN 11216,40.6769278,-73.9534555,1,11216,OK,subpremise,"[-73.9534554999999, 40.6769278]"
3249,ROOFTOP,"1108 Dean St #2D, Brooklyn, NY 11216, USA",EikyRCwgMTEwOCBEZWFuIFN0LCBCcm9va2x5biwgTlkgMTEyMTYsIFVTQSIeGhwKFgoUChIJxRZT_ptbwokRudHi43lGGYgSAjJE,1108  DEAN ST 2D Brooklyn NY 11216,40.6769278,-73.9534555,1,11216,OK,subpremise,"[-73.9534554999999, 40.6769278]"
3250,ROOFTOP,"475 St Marks Ave #13B, Brooklyn, NY 11238, USA",Ei4xM0IsIDQ3NSBTdCBNYXJrcyBBdmUsIEJyb29rbHluLCBOWSAxMTIzOCwgVVNBIh8aHQoWChQKEgnFn-lEn1vCiRHb1w94tMdjzhIDMTNC,475  ST MARKS AVENUE 13B Brooklyn NY 11238,40.6766768,-73.9586215,1,11238,OK,subpremise,"[-73.9586214999999, 40.6766768]"
3251,ROOFTOP,"1108 Dean St #2D, Brooklyn, NY 11216, USA",EikyRCwgMTEwOCBEZWFuIFN0LCBCcm9va2x5biwgTlkgMTEyMTYsIFVTQSIeGhwKFgoUChIJxRZT_ptbwokRudHi43lGGYgSAjJE,1108 DEAN ST 2D BROOKLYN 11216,40.6769278,-73.9534555,1,11216,OK,subpremise,"[-73.9534554999999, 40.6769278]"
3252,ROOFTOP,"961 Bergen St #1A, Brooklyn, NY 11216, USA",EioxQSwgOTYxIEJlcmdlbiBTdCwgQnJvb2tseW4sIE5ZIDExMjE2LCBVU0EiHhocChYKFAoSCYdRmsqeW8KJEW9o69HQMf9zEgIxQQ,961 BERGEN ST 1A BROOKLYN 11216,40.6768893,-73.9552235,1,11216,OK,subpremise,"[-73.9552235, 40.6768893]"
3253,ROOFTOP,"873 Bergen St, Brooklyn, NY 11238, USA",ChIJnd2PtJhbwokR85SjZ2UYePw,873 BERGEN STREET 24 BROOKLYN NY 11238,40.677566,-73.95834,2,11238,OK,street_address,"[-73.9583399999999, 40.677566]"
3254,ROOFTOP,"475 St Marks Ave #5E, Brooklyn, NY 11238, USA",Ei01RSwgNDc1IFN0IE1hcmtzIEF2ZSwgQnJvb2tseW4sIE5ZIDExMjM4LCBVU0EiHhocChYKFAoSCcWf6USfW8KJEdvXD3i0x2POEgI1RQ,475  SAINT MARKS AVENUE 5E Brooklyn NY 11238,40.6766768,-73.9586215,1,11238,OK,subpremise,"[-73.9586214999999, 40.6766768]"
3255,ROOFTOP,"475 St Marks Ave #10G, Brooklyn, NY 11238, USA",Ei4xMEcsIDQ3NSBTdCBNYXJrcyBBdmUsIEJyb29rbHluLCBOWSAxMTIzOCwgVVNBIh8aHQoWChQKEgnFn-lEn1vCiRHb1w94tMdjzhIDMTBH,475  ST MARKS AVENUE 10G Brooklyn NY 11238,40.6766768,-73.9586215,1,11238,OK,subpremise,"[-73.9586214999999, 40.6766768]"
3256,ROOFTOP,"1068 Dean St, Brooklyn, NY 11216, USA",ChIJERWTS5lbwokRuL4-LQRTfko,1068 DEAN STREET BROOKLYN NY 11216,40.677169,-73.954781,1,11216,OK,street_address,"[-73.954781, 40.677169]"
3257,ROOFTOP,"461 St Marks Ave #3R, Brooklyn, NY 11238, USA",Ei0zUiwgNDYxIFN0IE1hcmtzIEF2ZSwgQnJvb2tseW4sIE5ZIDExMjM4LCBVU0EiHhocChYKFAoSCaelxFqfW8KJEbTw0A1TZOHyEgIzUg,461  ST MARKS AVENUE 3 R Brooklyn NY 11238,40.676786,-73.958826,1,11238,OK,subpremise,"[-73.958826, 40.676786]"
3258,ROOFTOP,"975 Bergen St, Brooklyn, NY 11216, USA",ChIJZx9-tJ5bwokRYIj27FZt61w,975 BERGEN ST  BROOKLYN 11216,40.6767628,-73.9547413,1,11216,OK,premise,"[-73.9547413, 40.6767628]"
3259,ROOFTOP,"475 St Marks Ave #3J, Brooklyn, NY 11238, USA",Ei0zSiwgNDc1IFN0IE1hcmtzIEF2ZSwgQnJvb2tseW4sIE5ZIDExMjM4LCBVU0EiHhocChYKFAoSCcWf6USfW8KJEdvXD3i0x2POEgIzSg,475  ST MARKS AVENUE 3J Brooklyn NY 11238,40.6766768,-73.9586215,1,11238,OK,subpremise,"[-73.9586214999999, 40.6766768]"
3260,ROOFTOP,"873 Bergen St, Brooklyn, NY 11238, USA",ChIJnd2PtJhbwokR85SjZ2UYePw,"873  BERGEN STREET 14 BROOKLYN, NY 11238",40.677566,-73.95834,2,11238,OK,street_address,"[-73.9583399999999, 40.677566]"
3261,ROOFTOP,"1108 Dean St #4A, Brooklyn, NY 11216, USA",Eik0QSwgMTEwOCBEZWFuIFN0LCBCcm9va2x5biwgTlkgMTEyMTYsIFVTQSIeGhwKFgoUChIJxRZT_ptbwokRudHi43lGGYgSAjRB,1108 DEAN STREET 4 A Brooklyn NY 11216,40.6769278,-73.9534555,1,11216,OK,subpremise,"[-73.9534554999999, 40.6769278]"
